,playlist_id,name
61291,21062135,【搬运】花儿与少年 BGM
62106,501793490,DJ73O
62155,91139652,【LOL职业联赛背景音乐】✘迷幻⚡音
62255,700396944,拨心 揉情 诉枯荣
62315,708739271,防弹少年团 - Spotify推荐歌曲合集
62437,482459874,工作需求——综艺节目搞笑音乐收集
62563,629094096,不省风波染一身
62653,694272529,车震
62669,600072976,Metro Boomin Want Some More Nigga!
62872,88701519,doriko催泪三部曲
62906,508352301,谁明浪子心 - 王杰歌曲全记录
63356,133025116,怒涛万里风雷动-----鼓乐
64006,518602563,匈牙利古典厂牌Hungaroton
64802,474881905,伍尓夫 人丑多读书
65049,3275163,欧美乡村音乐精选
65069,45783848,Jazz Hip-Pop就是任性~~~
65105,371337331,遥远部落的蒙古音乐
65167,652031619,无民不摇。
65278,534809853,带上耳机 准备起飞![Bigroom][E House]
65418,21826332,《钢之炼金术师》主题歌全集
65452,622954530,激励|在属于你的世界里放肆奔跑
65580,439186053,Eminem
65597,693582961,夜间模式
65647,407067019,【美剧lucifer路西法】第一季原声音乐
65696,630484491,助于舒眠________
65743,628965613,『减压|睡眠』甩掉忧愁
65905,701759063,阿巴多与欧洲室内管弦乐团   舒伯特交响曲
65933,694153466,2017年美国Billboard公告牌音乐奖提名歌曲
65977,587270042,Michael Jackson
66027,633121903,张贤胜◆INS更新推荐歌曲 [持更]♪
66076,599166416,『新世纪』如梦似幻，飘逸洒脱。
66126,636543998,relax
66162,159616143,弹弹堂.愿忆初心【电台节目同步全曲】
66217,144429832,"口哨and K-pop,吹吹口哨，撩撩妹"
66273,93686577,玛德胡瑞·迪克西特歌舞辑 MV（不定时更新）
66298,538623644,MOBA战歌
66318,590783180,喜欢听纯音乐？一单就足够了！
67029,695039439,那些好听到没朋友的高产电音
67124,6452300,那1000首最美的抒情摇滚（九）
67172,706716759,春风十里
67211,33438807,伴随着旋律，进入纯音的世界。
67231,516441272,CSGO音乐盒原声大碟
67260,19390601,【草根蓝调•节奏蓝调•灵魂乐•爵士乐】
67350,693089203,trap4s
67473,112794948,瞬间爆炸
67663,573791308,悲伤歌曲，沉静心灵。
67682,547147400,微博来的观光团歌单!!缺2首已下架!看介绍
67730,137952910,【静谧电吉他】六弦琴的柔情深邃
67745,698516235,日系歌
67798,409590215,Suede/山羊皮乐队【精选集】
67855,501127536,Justin Bieber
68388,707129949,神曲列传——曾经火爆B站的歌曲考古
68670,525784751,「хөгжим」蓝色蒙古的天籁之声
68905,60616594,丽江酒吧听过的歌（中文篇）
68975,432237812,《恋》
68995,116481617,Latin
69995,81669843,听着就忍不住单曲循环外文歌
70200,67491869,All That Jazz
70322,692809817,盘点各款萝莉 [欧美电影插曲]
70343,653138304,呼啦啦黑暗之神
70355,714847236,让你耳目一新的欧美歌单
70497,470205466,上班路上‖我爱上班 上班让我快乐
70513,60149523,流行歌曲钢琴版
70604,49937309,每日の睡眠诱导(ξっ´ω`c)
70681,77423353,佛 拉 门 戈 ( 吉 他）
70831,623054522,东方指弹
71011,689080290,记忆里最好的歌
71055,629040144,NEW BASS $HIT
71068,434626840,为久哥整理的直播歌单（一）
71090,690870123,在路上
71124,368572214,岁月无痕情未冷 戏人生【二黄慢板】京剧Ⅱ
71185,458354574,花样十年告别演唱会
71213,77933463,张悬翻唱全记录
71384,66712042,『家庭教师ヒットマンREBORN！！』全收录
71672,4850515,欧美乡村音乐
71721,703720705,点兔
71821,713596335,爱❤
71832,467134491,意语集
71883,587640536,直播
71928,578870392,GTASA电台精选曲目集【乡村】【摇滚】
72003,606252360,「清新电子」欢快情绪就这样被它叫醒！
72029,467723640,❤【ئۆزبېكچە MV】❤
72078,531419331,B站屠榜神曲
72177,633339830,琴瑟
72245,713497402,电音51～100ᶘ °ᴥ°ᶅ（空灵飘渺）
72295,493504711,〖华语情歌〗点一杯甜甜的，音乐焦糖玛奇朵
72334,81189888,陈奕迅的确是得一个，卖力唱使你起身拍和．
72566,479414536,各个国家的国歌『鞠躬』
72628,637813737,over again
72641,75830062,清凉一夏 乌克丽丽
72720,642331251,JUST SOSO
72844,587847122,【Chill nation】
72997,65332197,在港樂中 無法自拔
73120,69325611,设计师工作背景音乐
73638,567394939,国语VS闽南语 给你最强听觉冲击
73685,629056651,方大同写给别人的歌
73742,134487866,适合商场购物中心的音乐：中文快歌
73842,645051786,拯救不开心
73860,54705392,2015全英音乐奖获奖名单
73875,92509527,2017年华语优质单曲（更新）
74673,459157194,【日系/纯音】愿旅途的终点是故乡
74728,365737852,极限挑战 第二季 节目配乐
75499,420182616,电影中难以忘怀的台词对白〔集〕
75665,632981811,Night
75733,376982964,请不要把作词两个字倒过来念谢谢
75760,714743053,WE Xiye兮夜五月直播歌单(⁎⁍̴̛ᴗ⁍̴̛⁎)
75793,484366284,Mafia 3 Soundtrack 黑手党3 电台原声
75885,23863851,是谁道空门六根早已净
75957,165520126,【低音KTV】最性感的声音由你来演绎
75986,417945501,凯丽金
76025,311714327,网球王子舞台剧
76254,704839415,Old driver car CD
76385,51614604,长枪之向，天地同伤，一骑战八方
76420,474817425,欧美说唱里的中国元素
76445,21494045,汽车上的英文儿歌
76504,718165676,留声机里的意重情浓
76526,324971601,经典英语儿童歌曲
76551,643293286,旅行者
76654,529933927,〖精灵宝可梦太阳月亮〗游戏原声带
76823,150921035,欧美//慢歌唱什么，笑着又哭了
76899,16691127,软妹爵士风ACG精选
76928,84056397,【中国朋克；一队一首】
76979,709295854,80 90 黄金年代
76997,15754757,Bill Evans美国 爵士乐钢琴家
77047,170980397,游戏佳作的原声金曲
77121,457604294,徐娜娜l
77393,49090744,戴上耳机安静的听听这些歌
77419,571393298,【风】乡村摇滚
77499,620038096,美少女万华镜1~3音乐合集
77570,645004981,治愈后摇
77615,544074231,「天籁女音」圣洁吟咏—史诗唱颂
78291,4797896,童年的美好七龙珠动漫歌曲集锦
78305,394174156,『古风女攻音』待浮花浪蕊俱尽 伴君幽独
78340,620065788,Beats
78403,542417489,雾霾诗集
78433,491120233,你就是我生命中最美丽的比喻句
78473,534910143,垃圾歌去你吗的
78541,461820661,【慢摇·搖搖】
78640,459080354,「酥甜女嗓」女声电音似那一般如痴如醉。
78748,652499676,时代在召唤(Dodie Mashup)
78760,691595566,嘘...
78771,492016598,夜跑者：寻找夜空下最闪耀的星
78871,713413690,〖粵語〗其實自己一個人更開心
78890,691845596,【写作业】【农药开团】【搞C4D】 必备电音
78940,34529967,【民谣】风声干枯了，思念的人
78960,63838551,地下八英里
79190,577956005,没有假名注音怎么唱日语歌
79376,433724258,微博耳帝视频非主流神曲（按顺序）
79402,103043796,泰语歌也好听PushPushPush
79431,699417101,Eftir þinni vissu braut.
79453,538465415,张惠妹乌托邦2.0上海首站歌单（正序）
79494,712268938,小外语
79506,91366994,李斯特《匈牙利狂想曲》
79525,576608089,Lhasa Hot Music House
79549,457816464,只要最后是你 晚点没关系
79609,497984547,2016年周杰伦地表最强演唱会嘉兴站歌单
79645,693733469,『情怀翻唱』华语歌手别样演绎的欧美经典
79673,712239321,沃特艾文儿填词集
79713,232024,煲耳机专用曲目
79736,701473231,- 有且只有
79761,394375122,3D 环绕｜男女双声道
79786,698761219,撩拨心弦的乐章
79875,14432933,初夏，卷一凉席，寻一绿荫（乡村）
79915,317459021,Tatiana Manaois
79999,714730026,英文歌
80038,584213880,我管他什么反正我喜欢
80184,694165055,曲儿
80232,572183015,夜店 DJ 之王
80272,706830408,肆四镰的压箱底好歌
80322,558304224,囹 圄 欢 愉
80544,648051667,纯音乐
81252,650260677,慵懒、烟酒和感人②
81441,48212668,简单声音，不复刻
81477,403047505,『华语/回忆』95后陪伴我中学时期的歌曲
81691,647427816,主播上·下场必备
81720,457585842,布鲁克纳：交响曲全集
81759,40149521,电音舞曲
81789,626415147,纯男声 · 满汉全席音乐团队 .
81837,540186530,【TAS】发烧天碟｜人声篇
81875,580957779,Lao乾媽‖那些大哥唱过的歌的原唱
81972,155246251,S.R.V.(1955-1990)英年早逝的Blues传奇
82191,540444070,最爱の指弹
82258,616677063,『东方』幻想写景，来首纯音乐吧♡
82358,426600380,萌妹先锋猪芳芳
82446,692133788,EA7 （Jon)
82459,706964720,srr mfmf 伊东歌词太郎 天月 うらたぬき rib
82487,376287321,B1A4血型团 独一无二的存在
82665,598269654,是啊～我喜欢你很久了！
82791,452363354,路这么长，你又那么难忘
82909,11149399,[龙源]《穿越西藏音乐经典》HIFI珍藏限量版
82921,596860285,狂暴老杨视频录制
82948,559960187,战争背景音乐★战斗民族☆为你而战!
83061,613824061,♛【抖腿、EA7系列】派大星⁉
83371,120255802,本人唱的歌曲
83406,143847535,密★IronMaiden铁娘子乐队2016来华内部歌单
83421,326450928,魔鬼的颤音
83433,92812689,黑泡小清新
83492,466788298,伦巴
83526,30730796,典藏【清远深美 ~ ~】New Age
83559,635879936,东京
83644,619743572,Forest Cello (森林漫步-大提琴篇)
83654,716556202,谢安琪翻唱beyond
83667,652511907,3D  DJدەھشەت
83694,27199730,[欧美]磁性•性感男神们•聆听磁性音
83716,643388121,【JK's Spotify play list】
83736,612393539,后摇『厌世者的乌托邦』
83756,527489691,那些一听就会爱上的民谣呀~~
83792,398888166,灵魂号手与烤箱终结者
83826,639659249,{古风}若赐我段浮华，我便许满是繁花
83879,599252695,皮皮虾 我们走
84009,316836053,《穿越西元3000后》中的歌
84023,645964101,【Chloe's Playlist】 小谎大事 | 大小谎言
84037,314410534,小野丽莎:左岸香颂
84049,639145669,冲击心灵的节奏［旋律电子］
84098,587645574,孤独有灿烂的神 鬼怪 插曲
84109,650772125,日系 | 污污的才可爱嘛
84144,718422653,yes
84210,102899616,霹雳英雄 音乐系列
85210,133125549,童年音色 [8-Bit精选]
85229,696397648,（驾车）穿梭于大街小巷
85259,710633066,【欧美现场】万人欢呼声 留住万人感动
85281,331390615,周二珂歌单
85821,629945507,"我将往事煮成茶,从此清苦不为它"
85844,611721624,【EA7小视频歌曲】漂移视频上的Car necess
85861,371528534,Beat
85926,621943063,一定要听安娜妈妈的话
85946,45015566,剩下只有孤清（粤语苦情女声）
85976,393376823,睡前请听R&B
86001,414993240,『心灵捕手 | 凤凰涅槃』喃喃细语，轻声念
86060,714250490,ELECTRO&BIGROOM HOUSE
86080,703784272,❁新疆好地方❁热门50单曲❁
86127,629275439,Zed
86195,535297110,越骚情 越高产 Dirty House
86320,46766568,『总有一首歌让你伤感』
86504,627599430,当优质原曲邂逅神级Remix
86564,452011950,让我电你一下（持续更新中！）
86635,75976920,"Deep inside, Tech with dance"
87049,512733784,睡
87080,112371216,EMOEAR情绪耳朵
87787,517395266,欧美KTV排行TOP 100
87884,143532797,『欧美』女声怀孕♚耳机福利
87953,35971145,ニコニコ翻唱区百万再生曲
88093,102217529,韩语-〖oh 这恋爱的酸臭味…FFF〗
88292,696424642,风有轨迹｜独立音乐人们的纯净音符。
88337,72078140,类似tobu 超带感电音（itro axero n等
88504,699207340,1 2 3~摇
88533,449655787,骑马与砍杀之日暮西山 惜明
88548,23995683,坏孩子的天空电影原声
88563,703186882,很有年代感的
88585,27746856,那些KTV里的逗比歌曲
88604,433939512,许巍全集
88838,702128899,每日战歌稳住不翻车输于抖腿一百首
88892,432188714,Without You
88998,703369443,『未戴耳机 请勿进入』
89027,414907002,橙光游戏《不小心爱上你【下部】》BGM集合
89038,551528806,南京航空航天大学专属歌单
89048,435572380,Dj
89078,531603888,小众一秒循环不断好听到麻痹的冷门音乐
89129,551528809,三江学院专属歌单
89139,79127357,dubstep（Remix）
90139,315748683,KTV必唱排行榜
90349,590523148,7-11 7ELEVEn 柒拾壹便利店背景音乐
90359,46866488,音乐激励运动·中速跑BPM160-170·叁
90398,43763504,冬日唤醒系の起床歌
90428,376069178,Trap ①
91428,579461994,『轻快的民谣里 总有一首遇见你』
91488,98880730,对不起，你是一个好人
91527,701824493,那些民谣歌手去过的城市
91629,638665775,超负荷丨精选轻电音
91660,566453176,电影【猜火车】ⅠⅡ部原声合集
91699,578616216,管乐精选 (黑管、萨克斯)
91751,76326382,韩国-李夏怡：It's Over
91803,708526320,ZARD 泉水姐姐
91981,438362261,伤心人在八组鹅
92140,711756613,T-ARA
92152,114386374,【初音ミク/Miku】魔法未来2015演唱会
92179,689142612,中国电音的天空 就由这些人撑起
92214,514888398,室内乐赏析【聆听名家的经典之作】
92256,690743884,暗暗作祟| 不甘朋友不敢恋人
92306,403267407,☀〔深夜好文〕你我共文✔
92358,100172261,中国新声代 第三季
92461,538506981,丨华语丨那些写了又删的才是真心话
92497,310209342,画面感超强的电影插曲④
92635,173387424,划破寂静的音符
92680,529582449,ABS-DJ™洪爺
92733,626476786,王者荣耀必备音乐-触手TV史诗
92848,481821393,节奏超棒的开黑bgm
93087,551020296,来点新鲜的【Hard Trap】吧
93263,647973196,【Remix】Eminem with Tupac
93287,566703520,经典日剧主题曲<2005-2016>
93403,101457530,带着小情绪轻轻入眠
93452,625059464,节奏抖腿 热带浩室
93502,153485177,第88届奥斯卡奖提名名单(2016)
93634,78194128,荷东猛士80年代的士高(经典收藏)
94109,551536856,湖南师范大学专属歌单
94119,627022875,简弘亦:好听的歌唱给有故事的人
94144,84719024,【明教】日月同辉出乱世，光明圣火盼东归
94154,551536850,河南理工大学专属歌单
94164,120739419,魂断蓝桥
94177,321067265,[日系良曲]陶醉在这片唯美温柔乡
94207,33316932,秦昊！快给爷唱首小曲儿！
94346,135682470,我还有民谣和孤独
94442,158474289,书房背景音|奏一曲古香古韵的旧梦
94452,711465445,EA7--塔利班 【基地】
94508,103150728,Lounge'n Jazz Blends
94876,136481330,神秘博士1-8季
95345,150993804,不许听
95459,60033120,战！战！战！
95497,652546595,〖 Blue Down 〗
95517,30040245,说唱歌单之阿姆最强精选
95587,80229361,让这些歌陪伴你入睡（韩语篇）
95631,638292120,怎么会有人写这么虐的歌
95686,59516312,自己的爵士黑胶.第五辑
95706,98307462,中国独立乐队
95990,584253470,『カルテット| 四重奏』劇中楽曲
96019,9686538,爱听的外文歌 之七
96070,11451128,学习工作时放这些歌就够了
96090,59729605,某某酒吧放的曲
96112,697705206,【魔道祖师】提剑来邀红尘客
96193,582094219,Trap §
96293,5810265,《盗墓笔记》歌曲合集
96313,124204181,【3D】请带上耳机 感受听觉的震撼
96334,596346864,民谣•我的王国，一人独大
